f:clf_cats_class,f:clf_cats_score,f:clf_earlySNIa_score,f:clf_elephant_kstest_science,f:clf_elephant_kstest_template,f:clf_snnSnVsOthers_score,f:fink_broker_version,f:fink_science_version,f:lsst_schema_version,f:xm_gaiadr3_DR3Name,f:xm_gaiadr3_Plx,f:xm_gaiadr3_VarFlag,f:xm_gaiadr3_e_Plx,f:xm_gcvs_type,f:xm_legacydr8_e_zphot,f:xm_legacydr8_fqual,f:xm_legacydr8_pstar,f:xm_legacydr8_zphot,f:xm_mangrove_2MASS_name,f:xm_mangrove_HyperLEDA_name,f:xm_mangrove_ang_dist,f:xm_mangrove_lum_dist,f:xm_simbad_otype,f:xm_spicy_class,f:xm_tns_fullname,f:xm_tns_redshift,f:xm_tns_type,f:xm_vsx_Type,f:xm_x3hsp_type,f:xm_x4lac_type,r:apFlux,r:apFluxErr,r:apFlux_flag,r:apFlux_flag_apertureTruncated,r:band,r:bboxSize,r:centroid_flag,r:dec,r:decErr,r:detector,r:diaObjectId,r:diaSourceId,r:dipoleAngle,r:dipoleChi2,r:dipoleFitAttempted,r:dipoleFluxDiff,r:dipoleFluxDiffErr,r:dipoleLength,r:dipoleMeanFlux,r:dipoleMeanFluxErr,r:dipoleNdata,r:extendedness,r:forced_PsfFlux_flag,r:forced_PsfFlux_flag_edge,r:forced_PsfFlux_flag_noGoodPixels,r:glint_trail,r:isDipole,r:isNegative,r:ixx,r:ixxPSF,r:ixy,r:ixyPSF,r:iyy,r:iyyPSF,r:midpointMjdTai,r:observation_reason,r:parentDiaSourceId,r:pixelFlags,r:pixelFlags_bad,r:pixelFlags_cr,r:pixelFlags_crCenter,r:pixelFlags_edge,r:pixelFlags_injected,r:pixelFlags_injectedCenter,r:pixelFlags_injected_template,r:pixelFlags_injected_templateCenter,r:pixelFlags_interpolated,r:pixelFlags_interpolatedCenter,r:pixelFlags_nodata,r:pixelFlags_nodataCenter,r:pixelFlags_offimage,r:pixelFlags_saturated,r:pixelFlags_saturatedCenter,r:pixelFlags_streak,r:pixelFlags_streakCenter,r:pixelFlags_suspect,r:pixelFlags_suspectCenter,r:psfChi2,r:psfFlux,r:psfFluxErr,r:psfFlux_flag,r:psfFlux_flag_edge,r:psfFlux_flag_noGoodPixels,r:psfLnL,r:psfNdata,r:ra,r:raErr,r:ra_dec_Cov,r:reliability,r:salt,r:scienceFlux,r:scienceFluxErr,r:shape_flag,r:shape_flag_no_pixels,r:shape_flag_not_contained,r:shape_flag_parent_source,r:snr,r:ssObjectId,r:target_name,r:templateFlux,r:templateFluxErr,r:timeProcessedMjdTai,r:timeWithdrawnMjdTai,r:trailAngle,r:trailAngleErr,r:trailChi2,r:trailDec,r:trailDecErr,r:trailFlux,r:trailFluxErr,r:trailLength,r:trailLengthErr,r:trailNdata,r:trailRa,r:trailRaErr,r:trail_flag_edge,r:visit,r:x,r:xErr,r:y,r:yErr
21,0.8285341,-1.0,,,0.8358178,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,287.06467,415.7514,False,False,g,27,False,2.301420391654925,9.5279785e-07,94,313985344757301296,170046093037404171,-91.12799,198.78241,True,0.0,284.3774,0.058359273,39982.848,142.1887,1782,0.55476815,False,False,False,False,True,False,0.2655829,0.27262288,0.008647551,0.017150449,0.0835631,0.26294726,61094.136098352625,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1808.4923,1448.1813,277.35458,False,False,False,,1681,149.9938985033192,9.651349e-07,4.2664573e-16,0.29589376,296,42043.906,279.0981,False,False,False,False,10.548221,0,"ddf_cosmos, lowdust",40603.69,15.197858,61094.138493404884,,2.0514987,,,2.3013953540395646,,2598.8462,4.4623365,1.3032134,,0,149.99379320106482,,False,2026022200169,3933.2551,0.017128322,98.959526,0.017352233
21,0.78291553,-1.0,,,0.835833,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1457.3383,272.97037,False,False,g,28,False,2.3014199824855535,6.793523e-07,52,313985344757301296,170046092881166419,-80.140114,84.40175,True,0.0,185.08475,0.052480206,40367.586,92.54237,2100,0.09723775,False,False,False,False,True,False,0.3795736,0.31102964,0.07463112,0.005809104,0.107101634,0.24305575,61094.1356325361,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1971.39,1439.075,200.48685,False,False,False,,1681,149.99389783259792,6.1004175e-07,4.010855e-15,0.339626,296,42037.38,198.62486,False,False,False,False,14.563261,0,"ddf_cosmos, lowdust",40594.63,15.90479,61094.13738064699,,16.902428,,,2.301421820016933,,2727.8718,2.9588113,1.661058,,0,149.9937897976362,,False,2026022200168,1269.3408,0.012216384,2761.9524,0.010967601
21,0.7806479,-1.0,,,0.83583605,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1309.2617,271.19443,False,False,g,29,False,2.301420696133921,6.8193987e-07,90,313985344757301296,170046092766871589,-80.739685,87.167114,True,0.0,186.74246,0.057869162,40565.586,93.37123,2100,,False,False,False,False,True,False,,0.30091387,,0.016615765,,0.24819547,61094.13516483684,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2106.253,1359.9553,198.57222,False,False,False,,1681,149.99389374863927,6.1180094e-07,8.435206e-15,0.21544252,296,42188.316,196.88716,True,False,False,False,16.350973,0,"ddf_cosmos, lowdust",40805.445,15.675297,61094.136882532395,,,,,,,,,,,0,,,False,2026022200167,919.62396,0.012271009,1285.0646,0.010989368
21,0.79494816,-1.0,,,0.8358178,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1594.9512,275.72403,False,False,g,29,False,2.301419227023465,6.5628086e-07,97,313985344757301296,170046092367888457,-77.03926,97.25374,True,0.0,192.42743,0.055932958,40698.234,96.213715,2262,0.51790196,False,False,False,False,True,False,0.24160318,0.28375956,0.021921674,0.011019238,0.093623966,0.22378752,61094.13085978302,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2188.761,1849.8424,202.56036,False,False,False,,1681,149.99389695776927,6.0957245e-07,1.576529e-14,0.23157582,296,42413.438,199.35774,False,False,False,False,17.681276,0,"ddf_cosmos, lowdust",40584.92,9.569527,61094.13288275191,,22.258753,,,2.3014267098607286,,3115.7732,2.4144924,1.2130837,,0,149.99378279727213,,False,2026022200164,2636.692,0.011852161,2634.8245,0.010902094
21,0.82943946,-1.0,,,0.8362047,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,988.4256,575.47546,False,False,i,12,False,2.3016134346498025,2.7649643e-05,94,313985344757301296,170046091426791435,,,False,,,,,,0,0.843107,False,False,False,False,False,False,0.045640577,0.17699173,-0.02855194,-0.0016383529,0.05937967,0.14743082,61094.12603188417,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1723.7047,1373.4049,253.9023,False,False,False,,1681,149.9939093313756,2.406357e-05,1.7158398e-10,0.10600605,296,32511.088,246.30515,False,False,False,False,5.1607246,0,"ddf_cosmos, lowdust",31119.414,20.718239,61094.12785272945,,-20.952246,,,2.301623191580978,,1315.1652,29.303919,0.73337734,,0,149.99389642815163,,False,2026022200157,4000.3054,0.5295677,203.61414,0.39276573
21,0.9128856,-1.0,,,0.83613884,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,632.2905,573.97894,False,False,i,23,False,2.3014318734563046,6.399813e-07,94,313985344757301296,170046091292573803,-123.74767,422.10233,True,0.0,332.05542,0.027107846,55771.7,166.02771,1254,0.43715918,False,False,False,False,True,False,0.043332044,0.16390261,-0.029253755,0.0091833,0.16958453,0.17369494,61094.125563195266,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1820.0728,749.08746,309.79312,False,False,False,,1681,149.99389145419187,6.457957e-07,-9.003099e-15,0.27790764,296,57438.645,301.3828,False,False,False,False,7.4731135,0,"ddf_cosmos, lowdust",56699.086,22.414337,61094.12803092218,,-43.850994,,,2.301419815450119,,2056.1846,3.0835285,1.1084846,,0,149.9937655884034,,False,2026022200156,3893.7297,0.011425904,3097.855,0.011700058
21,0.7710292,-1.0,,,0.83623093,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1646.8696,577.6022,False,False,i,16,False,2.301451826370391,2.9495926e-05,86,313985344757301296,170046090885726249,,,False,,,,,,0,0.8926986,False,False,False,False,False,False,0.40739077,0.16258194,0.17664194,0.013950986,0.17271589,0.172689,61094.12416344517,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1692.2748,1686.6512,303.15076,False,False,False,,1681,149.99382304976035,2.852332e-05,3.6020262e-10,0.32890475,296,53232.734,294.5146,False,False,False,False,5.5198245,0,"ddf_cosmos, lowdust",51573.953,23.59772,61094.12609554354,,70.963806,,,2.3014513109160437,,2095.6116,23.137018,1.9078451,,0,149.99386032286,,False,2026022200153,3264.9045,0.62393296,1312.2087,0.39432332
21,0.92038965,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1820.6643,542.51495,False,False,r,14,False,2.3014852455851713,3.029139e-05,97,313985344757301296,170032915810877517,,,False,,,,,,0,0.45625824,False,False,False,False,False,False,0.11301844,0.14208874,0.04871145,-0.004003064,0.27140552,0.1275912,61091.228487750166,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1728.2498,1785.3806,265.55884,False,False,False,,1681,149.9938763328522,4.6188587e-05,-2.5936672e-10,0.32242838,296,43221.277,265.08408,False,False,False,False,6.9171944,0,"ddf_cosmos, lowdust",41369.793,41.303116,61091.23019491973,,85.74952,,,2.3014776988518566,,2079.499,21.610922,1.3250647,,0,149.99389156139085,,False,2026021900295,1883.6987,0.5288004,2178.579,0.841026
21,0.92720896,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,-313.0854,691.1216,False,False,r,13,False,2.3015178364551128,1.7349284e-05,90,313985344757301296,170032915672989762,,,False,,,,,,0,,False,False,False,False,False,False,,0.1538888,,-0.00348057,,0.13164105,61091.22802527272,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1629.7393,1761.0371,309.2763,False,False,False,,1681,149.99392774457968,2.3126608e-05,-6.743313e-11,0.24751584,296,36631.97,307.513,True,False,False,False,5.5762453,0,"ddf_cosmos, lowdust",34874.926,38.430843,61091.229685130354,,,,,,,,,,,0,,,False,2026021900294,3762.3152,0.30252787,1272.9775,0.42293388
21,0.9094062,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,2571.6575,783.874,False,False,r,12,False,2.301411921880052,2.6113152e-05,91,313985344757301296,170032915539296362,,,False,,,,,,0,0.0064055696,False,False,False,False,False,False,0.02168294,0.15429312,0.014503669,0.00036878302,0.28834108,0.16862589,61091.22755946318,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1658.9636,1941.733,374.3686,False,False,False,,1681,149.9939022566563,4.7582027e-05,-5.7360006e-10,0.35853148,296,46213.25,378.51727,False,False,False,False,5.0581155,0,"ddf_cosmos, lowdust",44277.203,36.265682,61091.22929014274,,104.86747,,,2.301385845643272,,2132.3696,51.196373,1.4822776,,0,149.9938763358605,,False,2026021900293,3725.1028,0.40047383,3842.024,0.89026886
21,0.85217005,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,2397.6062,706.27814,False,False,r,16,False,2.301507545573509,1.7975533e-05,90,313985344757301296,170032915404554274,,,False,,,,,,0,0.41964084,False,False,False,False,False,False,0.08119836,0.16236058,0.025956571,0.0061186673,0.116543524,0.15255623,61091.227095847906,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1612.0002,2340.2087,324.9773,False,False,False,,1681,149.9939563386286,2.1496928e-05,-6.260613e-11,0.41240856,296,39405.027,324.01218,False,False,False,False,7.2166038,0,"ddf_cosmos, lowdust",37066.73,32.191677,61091.22879738105,,83.116585,,,2.3014907596972067,,2222.236,43.77806,0.7986184,,0,149.99395270172195,,False,2026021900292,3604.622,0.31102142,864.7345,0.39658698
21,0.89124393,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,-315.10095,858.76117,False,False,r,12,False,2.3013318350596266,2.2305665e-05,53,313985344757301296,170032915250937890,,,False,,,,,,0,,False,False,False,False,False,False,,0.16873536,,0.006462073,,0.18682793,61091.22662803634,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1823.6566,2010.4573,390.66193,False,False,False,,1681,149.9938856742822,2.7214715e-05,-1.3447321e-10,0.42349482,296,37685.914,393.77142,True,False,False,False,5.1815767,0,"ddf_cosmos, lowdust",35724.32,22.967524,61091.22828632772,,,,,,,,,,,0,,,False,2026021900291,515.0105,0.37636322,1555.3307,0.5089515
21,0.9292349,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1367.224,609.59204,False,False,r,13,False,2.301441782480208,2.8473272e-05,93,313985344757301296,170032915137691709,,,False,,,,,,0,0.58274055,False,False,False,False,False,False,0.19522241,0.19962932,-0.03617054,0.014798342,0.028644495,0.18927774,61091.22616138874,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1652.227,1695.3202,315.85385,False,False,False,,1681,149.9938568486657,2.7327042e-05,4.3385805e-11,0.47460052,296,44891.305,315.4575,False,False,False,False,5.381243,0,"ddf_cosmos, lowdust",43309.594,17.62181,61091.227926229694,,15.1112175,,,2.301443761887753,,1733.2891,42.430546,1.2309277,,0,149.993842073712,,False,2026021900290,1050.0352,0.51898026,1891.2754,0.4842163
21,0.94207567,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,-88.83884,567.37445,False,False,r,15,False,2.301383269979672,4.6050398e-05,95,313985344757301296,170032914736087136,,,False,,,,,,0,0.0015717812,False,False,False,False,False,False,0.38075033,0.22740687,-0.09805304,0.0074045234,0.040854897,0.20155147,61091.22476381732,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1646.907,1496.2397,293.22467,False,False,False,,1681,149.9938155958235,3.7859354e-05,1.0173717e-09,0.27142882,296,40307.215,294.10052,False,False,False,False,5.2254314,0,"ddf_cosmos, lowdust",38776.11,18.291817,61091.22654237057,,20.679323,,,2.3014196829832807,,1767.7654,53.321316,1.7735299,,0,149.99380420013398,,False,2026021900287,782.01306,0.96029365,3409.2258,0.47691482
21,0.8839992,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,736.4263,502.47107,False,False,r,15,False,2.3012846471395534,2.3757968e-05,91,313985344757301296,170032914197118987,,,False,,,,,,0,,False,False,False,False,False,False,,0.2121108,,-0.00500521,,0.19193803,61091.22278103921,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1708.7687,1759.0605,253.43265,False,False,False,,1681,149.99383427193854,2.3615323e-05,-2.2581759e-13,0.15878408,296,32096.248,252.8906,True,False,False,False,7.046467,0,"ddf_cosmos, lowdust",30279.307,13.029705,61091.22454583725,,,,,,,,,,,0,,,False,2026021900283,1869.949,0.42729342,470.02975,0.4247955
21,0.81155866,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,2129.071,543.3518,False,False,r,17,False,2.3015012514812137,3.7779275e-05,93,313985344757301296,170032914063949838,,,False,,,,,,0,0.21244064,False,False,False,False,False,False,0.13515049,0.20394617,-0.042721365,0.019351702,0.33431834,0.17982449,61091.22231403686,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1586.782,2016.19,289.42325,False,False,False,,1681,149.99394728039874,5.189506e-05,-2.2498956e-11,0.40082708,296,41813.746,286.69266,False,False,False,False,7.1134324,0,"ddf_cosmos, lowdust",39700.984,19.282724,61091.22399421559,,-77.374466,,,2.3014946570256827,,2221.7239,28.377413,1.4371208,,0,149.99394342017786,,False,2026021900282,3523.8591,0.6793491,330.1175,0.93343914
21,0.90551394,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,958.14575,552.54065,False,False,r,15,False,2.301494822505516,3.232866e-05,98,313985344757301296,170032913932353576,,,False,,,,,,0,0.056108866,False,False,False,False,False,False,0.20553526,0.19426064,0.091191396,0.009854448,0.18396263,0.15503743,61091.22184939298,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1736.5117,1601.1562,268.4807,False,False,False,,1681,149.99380416620508,3.3572232e-05,-5.568626e-12,0.3776133,296,36692.168,270.15527,False,False,False,False,6.076896,0,"ddf_cosmos, lowdust",35053.97,26.01336,61091.22341724244,,45.38594,,,2.301486566279384,,1734.2922,13.793838,1.3202071,,0,149.99379940345423,,False,2026021900281,314.71286,0.58136326,1886.1764,0.60395944
21,0.74470466,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1490.3513,441.3199,False,False,g,22,False,2.301453562098711,3.1530362e-05,90,313985344757301296,170032911646457893,,,False,,,,,,0,0.63852537,False,False,False,False,False,False,0.30828023,0.33662114,0.02117562,-0.003481917,0.13178371,0.33802962,61091.21112614623,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1683.7748,2237.2324,284.12457,False,False,False,,1681,149.99378399356223,2.388396e-05,1.7229837e-10,0.34381345,296,38074.863,291.7989,False,False,False,False,7.713059,0,"ddf_cosmos, lowdust",35824.164,7.268004,61091.2128982335,,26.312815,,,2.3014469981909067,,2245.2793,17.011913,1.3290895,,0,149.99379019399635,,False,2026021900264,3393.727,0.58416694,1479.5715,0.40578064
21,0.8691214,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,661.9534,460.08466,False,False,g,19,False,2.301538106009974,5.6083394e-05,91,313985344757301296,170032911512764492,,,False,,,,,,0,0.9999972,False,False,False,False,False,False,1.0755799,0.29621622,0.36651808,-0.012928413,0.29252046,0.294019,61091.210658790544,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1814.4148,1450.3716,276.32785,False,False,False,,1681,149.9938363592398,5.063233e-05,2.9224642e-10,0.16963409,296,35533.98,282.6033,False,False,False,False,5.400429,0,"ddf_cosmos, lowdust",34047.57,11.981624,61091.21240771726,,44.127357,,,2.3015148316711347,,2032.4464,31.502522,3.0056791,,0,149.99379090850147,,False,2026021900263,3549.158,1.0275697,3704.2805,0.88857365
21,0.7542337,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,808.94867,461.892,False,False,g,20,False,2.301465525160628,2.7811808e-05,90,313985344757301296,170032911378022436,,,False,,,,,,0,0.60103035,False,False,False,False,False,False,0.27204376,0.2647504,-0.010464675,-0.0032064223,0.061300147,0.26639172,61091.21019316616,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1712.2089,2153.9507,269.04755,False,False,False,,1681,149.99376294721014,1.9984593e-05,2.324089e-10,0.3694132,296,33410.34,274.13095,False,False,False,False,7.971003,0,"ddf_cosmos, lowdust",31254.715,16.472664,61091.212013843295,,22.753124,,,2.3014668557818942,,2193.9412,30.337664,1.3722197,,0,149.99377490243717,,False,2026021900262,3198.6953,0.53485084,1082.9188,0.305221
21,0.87188196,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,635.6315,505.47723,False,False,g,18,False,2.3013631041427147,2.7642742e-05,52,313985344757301296,170032911223881758,,,False,,,,,,0,0.6735603,False,False,False,False,False,False,0.21949922,0.28054845,-0.1287763,-0.020386945,0.12465755,0.28982818,61091.2097276383,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1737.4208,1883.8915,290.5347,False,False,False,,1681,149.99376047479296,2.631707e-05,5.6160444e-11,0.19748518,296,32841.953,298.69348,False,False,False,False,6.4767303,0,"ddf_cosmos, lowdust",30849.225,11.709229,61091.211504201914,,-6.140158,,,2.301358399068381,,1908.6671,76.18021,1.516836,,0,149.99378698731678,,False,2026021900261,4017.9194,0.50700116,1358.3097,0.4626739
21,0.9386773,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,2110.0652,732.95264,False,False,g,20,False,2.3014943932155103,4.4363424e-05,95,313985344757301296,170032910709555247,,,False,,,,,,0,0.027923403,False,False,False,False,False,False,0.45772773,0.3394519,0.06681773,0.004359127,0.15224293,0.3088873,61091.20786073276,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1659.545,2642.4626,434.83337,False,False,False,,1681,149.99383567052942,4.0172705e-05,1.0597844e-09,0.16958241,296,39923.85,444.00058,False,False,False,False,5.980418,0,"ddf_cosmos, lowdust",37172.97,7.3827415,61091.20958030493,,52.07211,,,2.301490208052028,,2860.9746,20.514471,1.7517855,,0,149.99384671017148,,False,2026021900257,885.9518,0.96250826,3144.8264,0.48127067
21,0.869915,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1310.7848,342.05267,False,False,g,23,False,2.301420763802743,7.292724e-07,94,313985344757301296,170032910440595551,-62.953545,164.95786,True,0.0,225.37556,0.042957995,40586.082,112.68778,1449,0.57688504,False,False,False,False,True,False,0.137356,0.2134681,0.032082286,-0.0038914848,0.098687924,0.18922092,61091.20679835285,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1858.4282,1885.4406,218.14493,False,False,False,,1681,149.99390005900213,6.443083e-07,-1.11195936e-14,0.42832577,296,42607.6,218.8392,False,False,False,False,13.836301,0,"ddf_cosmos, lowdust",40673.684,15.061139,61091.208494775594,,24.064325,,,2.3014599225493377,,2772.5325,1.5484369,0.8722802,,0,149.99381088882737,,False,2026021900255,3002.4663,0.013124666,2909.3025,0.011570388
21,0.7975879,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,2372.8157,366.53384,False,False,g,20,False,2.3014558827972973,1.1846313e-05,95,313985344757301296,170032910306902090,,,False,,,,,,0,0.6272936,False,False,False,False,False,False,0.113390796,0.21328652,0.015381833,-0.0067882626,0.100825295,0.17656694,61091.20633404564,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1703.3126,3171.5642,220.15765,False,False,False,,1681,149.9938349662576,9.148476e-06,-2.3750006e-12,0.5141239,296,39404.54,220.59982,False,False,False,False,14.131237,0,"ddf_cosmos, lowdust",36233.176,18.93254,61091.20801983771,,31.493513,,,2.3014549049555915,,3006.598,15.646921,0.60463303,,0,149.99384376302604,,False,2026021900254,2362.5508,0.21307531,3008.6047,0.16439871
21,0.80117744,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1959.3549,317.1914,False,False,g,21,False,2.301409954953256,1.161809e-05,91,313985344757301296,170032910170587148,,,False,,,,,,0,0.5127371,False,False,False,False,False,False,0.15355662,0.19725432,0.006673141,-0.0068663503,0.09462275,0.20276558,61091.205870378675,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1788.4275,2811.4004,186.73788,False,False,False,,1681,149.99378146251024,9.693883e-06,7.3058204e-13,0.42348945,296,34270.01,185.96394,False,False,False,False,15.572608,0,"ddf_cosmos, lowdust",31440.688,22.433613,61091.20755858585,,7.394169,,,2.3014094274277648,,2745.5176,14.44721,0.7973021,,0,149.99379323770955,,False,2026021900253,1617.2228,0.2089056,481.342,0.17430665
21,0.7865256,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,2112.7866,311.63058,False,False,g,25,False,2.301443896705279,1.3031448e-05,93,313985344757301296,170032910037418002,,,False,,,,,,0,0.51623565,False,False,False,False,False,False,0.18033777,0.22778693,0.036951415,-0.00311551,0.11569985,0.23183164,61091.20540666592,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1789.3923,3027.868,193.82796,False,False,False,,1681,149.9937826145045,1.0427382e-05,3.8754304e-12,0.46513173,296,35277.586,190.26306,False,False,False,False,15.817862,0,"ddf_cosmos, lowdust",32263.598,8.3255205,61091.207203464735,,28.032515,,,2.301434792214025,,2976.6675,30.310846,0.9953063,,0,149.993800822484,,False,2026021900252,3456.4893,0.2344732,448.2321,0.18728198
